Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
80,Fresno State,San Joaquin Valley,10/7/2023,1900,280,0.02, ,0.00, ,0, ,1.7, ,24.5, ,57, ,15.4, ,1.0, ,244, ,23.0, 
80,Fresno State,San Joaquin Valley,10/7/2023,2000,280,0.01, ,0.00, ,0, ,1.7, ,22.8, ,61, ,14.9, ,0.8, ,276, ,23.1, 
80,Fresno State,San Joaquin Valley,10/7/2023,2100,280,0.01, ,0.00, ,0, ,1.7, ,20.9, ,67, ,14.6, ,0.9, ,70, ,23.1, 
80,Fresno State,San Joaquin Valley,10/7/2023,2200,280,0.00, ,0.00, ,1, ,1.7, ,19.7, ,74, ,14.9, ,0.7, ,70, ,23.2, 
80,Fresno State,San Joaquin Valley,10/7/2023,2300,280,0.00, ,0.00, ,1, ,1.7, ,18.4, ,78, ,14.5, ,1.1, ,308, ,23.1, 
80,Fresno State,San Joaquin Valley,10/7/2023,2400,280,0.00, ,0.00, ,1, ,1.6, ,18.2, ,79, ,14.4, ,0.9, ,48, ,23.1, 
80,Fresno State,San Joaquin Valley,10/8/2023,0100,281,0.00, ,0.00, ,1, ,1.6, ,16.8, ,85, ,14.3, ,0.8, ,14, ,23.1, 
80,Fresno State,San Joaquin Valley,10/8/2023,0200,281,0.00, ,0.00, ,1, ,1.6, ,16.4, ,88, ,14.5, ,0.6, ,44, ,23.0, 
80,Fresno State,San Joaquin Valley,10/8/2023,0300,281,0.00, ,0.00, ,1, ,1.6, ,15.9, ,88, ,13.9, ,0.7, ,330, ,22.9, 
80,Fresno State,San Joaquin Valley,10/8/2023,0400,281,0.00, ,0.00, ,1, ,1.5, ,16.6, ,78, ,12.7, ,1.0, ,329, ,22.9, 
80,Fresno State,San Joaquin Valley,10/8/2023,0500,281,0.00, ,0.00, ,1, ,1.4, ,15.6, ,80, ,12.1, ,1.1, ,50, ,22.8, 
80,Fresno State,San Joaquin Valley,10/8/2023,0600,281,0.00, ,0.00, ,2, ,1.4, ,14.8, ,83, ,12.1, ,0.6, ,81, ,22.7, 
80,Fresno State,San Joaquin Valley,10/8/2023,0700,281,0.02, ,0.00, ,52, ,1.4, ,15.3, ,81, ,12.0, ,0.9, ,79, ,22.6, 
80,Fresno State,San Joaquin Valley,10/8/2023,0800,281,0.14, ,0.00, ,239, ,1.7, ,21.8, ,64, ,14.7, ,1.2, ,132, ,22.5, 
80,Fresno State,San Joaquin Valley,10/8/2023,0900,281,0.32,Y,0.00, ,439, ,1.5, ,26.4,Y,43,Y,13.0,Y,2.1, ,140, ,22.4, 
80,Fresno State,San Joaquin Valley,10/8/2023,1000,281,0.49,Y,0.00, ,598, ,1.4, ,29.1,Y,35,Y,12.2,Y,2.7, ,157, ,22.3, 
80,Fresno State,San Joaquin Valley,10/8/2023,1100,281,0.58, ,0.00, ,698, ,1.5, ,30.8, ,34, ,13.0, ,2.5, ,179, ,22.3, 
80,Fresno State,San Joaquin Valley,10/8/2023,1200,281,0.59, ,0.00, ,720, ,1.6, ,32.2, ,33, ,14.1, ,1.9, ,194, ,22.2, 
80,Fresno State,San Joaquin Valley,10/8/2023,1300,281,0.59, ,0.00, ,717, ,1.6, ,33.4, ,30, ,13.7, ,1.6, ,252, ,22.3, 
80,Fresno State,San Joaquin Valley,10/8/2023,1400,281,0.52, ,0.00, ,646, ,1.5, ,34.7, ,27, ,13.0, ,1.1, ,319, ,22.4, 
80,Fresno State,San Joaquin Valley,10/8/2023,1500,281,0.41, ,0.00, ,515, ,1.4, ,35.3, ,25, ,12.5, ,1.2, ,310, ,22.5, 
80,Fresno State,San Joaquin Valley,10/8/2023,1600,281,0.26, ,0.00, ,336, ,1.4, ,35.9, ,24, ,12.2, ,0.9, ,326, ,22.6, 
80,Fresno State,San Joaquin Valley,10/8/2023,1700,281,0.12, ,0.00, ,146, ,1.4, ,34.7, ,26, ,12.4, ,0.9, ,3, ,22.8, 
80,Fresno State,San Joaquin Valley,10/8/2023,1800,281,0.05, ,0.00, ,14, ,1.6, ,28.9, ,41, ,14.5, ,0.8, ,328, ,22.9, 
80,Fresno State,San Joaquin Valley,10/8/2023,1900,281,0.03, ,0.00, ,0, ,1.6, ,25.1, ,51, ,14.4, ,0.9, ,235, ,23.1, 
80,Fresno State,San Joaquin Valley,10/8/2023,2000,281,0.02, ,0.00, ,0, ,1.6, ,23.3, ,56, ,13.9, ,1.0, ,335, ,23.1, 
80,Fresno State,San Joaquin Valley,10/8/2023,2100,281,0.03, ,0.00, ,0, ,1.5, ,23.7, ,52, ,13.3, ,1.3, ,290, ,23.2, 
80,Fresno State,San Joaquin Valley,10/8/2023,2200,281,0.03, ,0.00, ,0, ,1.4, ,22.6, ,52, ,12.4, ,1.1, ,296, ,23.2, 
80,Fresno State,San Joaquin Valley,10/8/2023,2300,281,0.01, ,0.00, ,0, ,1.5, ,20.4, ,62, ,12.9, ,1.0, ,280, ,23.2, 
80,Fresno State,San Joaquin Valley,10/8/2023,2400,281,0.00, ,0.00, ,0, ,1.5, ,19.1, ,67, ,12.8, ,0.7, ,4, ,23.2, 
80,Fresno State,San Joaquin Valley,10/9/2023,0100,282,0.01, ,0.00, ,1, ,1.5, ,18.7, ,69, ,12.8, ,1.0, ,16, ,23.1, 
80,Fresno State,San Joaquin Valley,10/9/2023,0200,282,0.01, ,0.00, ,1, ,1.5, ,17.9, ,71, ,12.6, ,0.8, ,68, ,23.1, 
80,Fresno State,San Joaquin Valley,10/9/2023,0300,282,0.00, ,0.00, ,1, ,1.4, ,15.7, ,81, ,12.4, ,0.5, ,337, ,23.0, 
80,Fresno State,San Joaquin Valley,10/9/2023,0400,282,0.00, ,0.00, ,1, ,1.4, ,15.1, ,84, ,12.4, ,0.9, ,14, ,22.9, 
80,Fresno State,San Joaquin Valley,10/9/2023,0500,282,0.00, ,0.00, ,1, ,1.5, ,14.8, ,86, ,12.5, ,0.8, ,36, ,22.9, 
80,Fresno State,San Joaquin Valley,10/9/2023,0600,282,0.00, ,0.00, ,2, ,1.4, ,14.3, ,87, ,12.2, ,0.6, ,264, ,22.8, 
80,Fresno State,San Joaquin Valley,10/9/2023,0700,282,0.04, ,0.00, ,93, ,1.5, ,15.9, ,81, ,12.6, ,0.7, ,347, ,22.7, 
80,Fresno State,San Joaquin Valley,10/9/2023,0800,282,0.11, ,0.00, ,166, ,1.4, ,19.8, ,62, ,12.3, ,2.0, ,155, ,22.6, 
80,Fresno State,San Joaquin Valley,10/9/2023,0900,282,0.26, ,0.00, ,373, ,1.4, ,21.5, ,54, ,11.9, ,2.7, ,146, ,22.5, 
80,Fresno State,San Joaquin Valley,10/9/2023,1000,282,0.38, ,0.00, ,527, ,1.5, ,24.0, ,49, ,12.5, ,2.0, ,194, ,22.4, 
80,Fresno State,San Joaquin Valley,10/9/2023,1100,282,0.33, ,0.00, ,451, ,1.5, ,25.0, ,49, ,13.4, ,2.1, ,321, ,22.4, 
80,Fresno State,San Joaquin Valley,10/9/2023,1200,282,0.40, ,0.00, ,539, ,1.5, ,26.7, ,44, ,13.3, ,1.3, ,355, ,22.3, 
80,Fresno State,San Joaquin Valley,10/9/2023,1300,282,0.46, ,0.00, ,554, ,1.6, ,27.0, ,45, ,13.9, ,3.1, ,290, ,22.3, 
80,Fresno State,San Joaquin Valley,10/9/2023,1400,282,0.35, ,0.00, ,384, ,1.5, ,25.7, ,47, ,13.5, ,4.6, ,306, ,22.4, 
80,Fresno State,San Joaquin Valley,10/9/2023,1500,282,0.25, ,0.00, ,261, ,1.4, ,24.1, ,47, ,11.9, ,4.4, ,329, ,22.5, 
80,Fresno State,San Joaquin Valley,10/9/2023,1600,282,0.19, ,0.00, ,204, ,1.4, ,23.5, ,47, ,11.6, ,3.5, ,320, ,22.5, 
80,Fresno State,San Joaquin Valley,10/9/2023,1700,282,0.14, ,0.00, ,114, ,1.3, ,23.2, ,45, ,10.7, ,3.4, ,302, ,22.6, 
80,Fresno State,San Joaquin Valley,10/9/2023,1800,282,0.08, ,0.00, ,10, ,1.3, ,21.1, ,52, ,10.9, ,3.7, ,314, ,22.7, 
80,Fresno State,San Joaquin Valley,10/9/2023,1900,282,0.04, ,0.00, ,0, ,1.4, ,19.4, ,61, ,11.8, ,3.1, ,326, ,22.7, 
80,Fresno State,San Joaquin Valley,10/9/2023,2000,282,0.03, ,0.00, ,1, ,1.4, ,18.3, ,66, ,11.8, ,2.9, ,328, ,22.8, 
80,Fresno State,San Joaquin Valley,10/9/2023,2100,282,0.02, ,0.00, ,1, ,1.4, ,17.3, ,70, ,11.8, ,2.8, ,318, ,22.8, 
80,Fresno State,San Joaquin Valley,10/9/2023,2200,282,0.01, ,0.00, ,1, ,1.4, ,16.3, ,75, ,11.8, ,2.2, ,329, ,22.8, 
80,Fresno State,San Joaquin Valley,10/9/2023,2300,282,0.00, ,0.00, ,1, ,1.4, ,15.0, ,81, ,11.7, ,1.6, ,312, ,22.8, 
80,Fresno State,San Joaquin Valley,10/9/2023,2400,282,0.00, ,0.00, ,1, ,1.4, ,15.7, ,79, ,12.2, ,2.1, ,322, ,22.7, 
80,Fresno State,San Joaquin Valley,10/10/2023,0100,283,0.00, ,0.00, ,1, ,1.4, ,15.2, ,82, ,12.1, ,1.5, ,334, ,22.7, 
80,Fresno State,San Joaquin Valley,10/10/2023,0200,283,0.00, ,0.00, ,1, ,1.4, ,14.3, ,85, ,11.9, ,0.9, ,77, ,22.6, 
80,Fresno State,San Joaquin Valley,10/10/2023,0300,283,0.00, ,0.00, ,1, ,1.4, ,14.6, ,85, ,12.1, ,0.6, ,85, ,22.5, 
80,Fresno State,San Joaquin Valley,10/10/2023,0400,283,0.00, ,0.00, ,1, ,1.4, ,13.4, ,89, ,11.6, ,1.1, ,100, ,22.5, 
80,Fresno State,San Joaquin Valley,10/10/2023,0500,283,0.00, ,0.00, ,1, ,1.3, ,12.8, ,90, ,11.2, ,1.4, ,107, ,22.4, 
80,Fresno State,San Joaquin Valley,10/10/2023,0600,283,0.00, ,0.00, ,1, ,1.3, ,12.7, ,90, ,11.2, ,1.3, ,101, ,22.3, 
80,Fresno State,San Joaquin Valley,10/10/2023,0700,283,0.00, ,0.00, ,69, ,1.4, ,13.2, ,90, ,11.5, ,1.3, ,87, ,22.3, 
80,Fresno State,San Joaquin Valley,10/10/2023,0800,283,0.13, ,0.00, ,286, ,1.5, ,16.2, ,79, ,12.6, ,2.2, ,112, ,22.2, 
80,Fresno State,San Joaquin Valley,10/10/2023,0900,283,0.24, ,0.00, ,471, ,1.5, ,18.7, ,68, ,12.7, ,1.9, ,135, ,22.1, 
80,Fresno State,San Joaquin Valley,10/10/2023,1000,283,0.30, ,0.00, ,478, ,1.5, ,20.0, ,65, ,13.1, ,1.9, ,263, ,22.0, 
80,Fresno State,San Joaquin Valley,10/10/2023,1100,283,0.48, ,0.00, ,676, ,1.6, ,22.1, ,62, ,14.4, ,3.3, ,335, ,21.9, 
80,Fresno State,San Joaquin Valley,10/10/2023,1200,283,0.52, ,0.00, ,726, ,1.7, ,23.4, ,59, ,14.9, ,2.8, ,317, ,21.9, 
80,Fresno State,San Joaquin Valley,10/10/2023,1300,283,0.51, ,0.00, ,691, ,1.7, ,24.2, ,57, ,15.1, ,2.8, ,300, ,21.9, 
80,Fresno State,San Joaquin Valley,10/10/2023,1400,283,0.48, ,0.00, ,653, ,1.7, ,25.2, ,53, ,15.0, ,2.9, ,289, ,22.0, 
80,Fresno State,San Joaquin Valley,10/10/2023,1500,283,0.36, ,0.00, ,461, ,1.7, ,25.3, ,53, ,15.0, ,3.3, ,317, ,22.1, 
80,Fresno State,San Joaquin Valley,10/10/2023,1600,283,0.26, ,0.00, ,324, ,1.6, ,25.3, ,51, ,14.3, ,3.3, ,313, ,22.2, 
80,Fresno State,San Joaquin Valley,10/10/2023,1700,283,0.15, ,0.00, ,135, ,1.5, ,24.4, ,50, ,13.4, ,3.9, ,324, ,22.3, 
80,Fresno State,San Joaquin Valley,10/10/2023,1800,283,0.08, ,0.00, ,12, ,1.4, ,22.6, ,52, ,12.2, ,3.3, ,322, ,22.5, 
80,Fresno State,San Joaquin Valley,10/10/2023,1900,283,0.05, ,0.00, ,0, ,1.4, ,21.1, ,55, ,11.6, ,3.1, ,324, ,22.5, 
80,Fresno State,San Joaquin Valley,10/10/2023,2000,283,0.06, ,0.00, ,1, ,1.3, ,20.1, ,55, ,10.6, ,3.4, ,326, ,22.6, 
80,Fresno State,San Joaquin Valley,10/10/2023,2100,283,0.04, ,0.00, ,1, ,1.3, ,18.7, ,61, ,11.1, ,3.2, ,310, ,22.6, 
80,Fresno State,San Joaquin Valley,10/10/2023,2200,283,0.04, ,0.00, ,1, ,1.3, ,17.7, ,63, ,10.6, ,3.6, ,308, ,22.6, 
80,Fresno State,San Joaquin Valley,10/10/2023,2300,283,0.03, ,0.00, ,1, ,1.2, ,16.9, ,63, ,9.8, ,3.2, ,311, ,22.6, 
80,Fresno State,San Joaquin Valley,10/10/2023,2400,283,0.04, ,0.00, ,1, ,1.2, ,16.6, ,66, ,10.1, ,4.0, ,314, ,22.6, 
80,Fresno State,San Joaquin Valley,10/11/2023,0100,284,0.04, ,0.00, ,1, ,1.3, ,17.5, ,67, ,11.2, ,5.2, ,319, ,22.5, 
80,Fresno State,San Joaquin Valley,10/11/2023,0200,284,0.04, ,0.00, ,1, ,1.3, ,17.3, ,66, ,11.0, ,5.1, ,316, ,22.5, 
80,Fresno State,San Joaquin Valley,10/11/2023,0300,284,0.05, ,0.00, ,1, ,1.2, ,16.8, ,62, ,9.5, ,5.1, ,319, ,22.4, 
80,Fresno State,San Joaquin Valley,10/11/2023,0400,284,0.04, ,0.00, ,1, ,1.2, ,15.9, ,64, ,9.1, ,5.1, ,328, ,22.4, 
80,Fresno State,San Joaquin Valley,10/11/2023,0500,284,0.03, ,0.00, ,1, ,1.2, ,14.9, ,69, ,9.2, ,4.8, ,328, ,22.3, 
80,Fresno State,San Joaquin Valley,10/11/2023,0600,284,0.01, ,0.00, ,2, ,1.2, ,13.9, ,75, ,9.6, ,4.3, ,324, ,22.3, 
80,Fresno State,San Joaquin Valley,10/11/2023,0700,284,0.04, ,0.00, ,58, ,1.2, ,14.0, ,76, ,9.8, ,4.6, ,328, ,22.2, 
80,Fresno State,San Joaquin Valley,10/11/2023,0800,284,0.15, ,0.00, ,247, ,1.2, ,15.1, ,73, ,10.2, ,5.1, ,325, ,22.1, 
80,Fresno State,San Joaquin Valley,10/11/2023,0900,284,0.28, ,0.00, ,421, ,1.3, ,16.4, ,69, ,10.6, ,5.5, ,323, ,22.1, 
80,Fresno State,San Joaquin Valley,10/11/2023,1000,284,0.41, ,0.00, ,598, ,1.3, ,18.1, ,61, ,10.4, ,5.5, ,315, ,22.0, 
80,Fresno State,San Joaquin Valley,10/11/2023,1100,284,0.51, ,0.00, ,700, ,1.2, ,19.5, ,53, ,9.8, ,5.6, ,322, ,21.9, 
80,Fresno State,San Joaquin Valley,10/11/2023,1200,284,0.55, ,0.00, ,743, ,1.2, ,20.5, ,48, ,9.2, ,5.1, ,322, ,21.9, 
80,Fresno State,San Joaquin Valley,10/11/2023,1300,284,0.56, ,0.00, ,726, ,1.1, ,21.3, ,44, ,8.7, ,4.9, ,314, ,21.9, 
80,Fresno State,San Joaquin Valley,10/11/2023,1400,284,0.51, ,0.00, ,644, ,1.1, ,22.2, ,42, ,8.8, ,4.8, ,316, ,21.9, 
80,Fresno State,San Joaquin Valley,10/11/2023,1500,284,0.44, ,0.00, ,510, ,1.1, ,22.8, ,40, ,8.6, ,5.1, ,317, ,22.0, 
80,Fresno State,San Joaquin Valley,10/11/2023,1600,284,0.33, ,0.00, ,324, ,1.0, ,22.6, ,37, ,7.2, ,5.4, ,316, ,22.1, 
80,Fresno State,San Joaquin Valley,10/11/2023,1700,284,0.19, ,0.00, ,132, ,1.0, ,21.7, ,37, ,6.4, ,4.9, ,321, ,22.1, 
80,Fresno State,San Joaquin Valley,10/11/2023,1800,284,0.11, ,0.00, ,12, ,0.9, ,19.9, ,40, ,5.8, ,4.1, ,309, ,22.2, 
80,Fresno State,San Joaquin Valley,10/11/2023,1900,284,0.07, ,0.00, ,1, ,0.9, ,18.5, ,43, ,5.6, ,3.4, ,300, ,22.2, 
80,Fresno State,San Joaquin Valley,10/11/2023,2000,284,0.06, ,0.00, ,1, ,0.9, ,17.6, ,45, ,5.5, ,3.0, ,304, ,22.3, 
80,Fresno State,San Joaquin Valley,10/11/2023,2100,284,0.05, ,0.00, ,1, ,0.9, ,16.3, ,50, ,5.9, ,2.8, ,304, ,22.3, 
80,Fresno State,San Joaquin Valley,10/11/2023,2200,284,0.03, ,0.00, ,0, ,0.9, ,15.1, ,54, ,5.8, ,1.8, ,300, ,22.2, 
80,Fresno State,San Joaquin Valley,10/11/2023,2300,284,0.01, ,0.00, ,1, ,0.9, ,13.5, ,60, ,5.9, ,1.4, ,262, ,22.2, 
80,Fresno State,San Joaquin Valley,10/11/2023,2400,284,0.01, ,0.00, ,1, ,0.9, ,12.8, ,62, ,5.8, ,1.6, ,294, ,22.2, 
80,Fresno State,San Joaquin Valley,10/12/2023,0100,285,0.00, ,0.00, ,0, ,0.9, ,11.5, ,69, ,6.0, ,1.2, ,63, ,22.1, 
80,Fresno State,San Joaquin Valley,10/12/2023,0200,285,0.00, ,0.00, ,0, ,1.0, ,9.3, ,81, ,6.2, ,0.5, ,72, ,22.0, 
80,Fresno State,San Joaquin Valley,10/12/2023,0300,285,0.00, ,0.00, ,0, ,1.0, ,9.1, ,83, ,6.4, ,0.7, ,42, ,22.0, 
80,Fresno State,San Joaquin Valley,10/12/2023,0400,285,0.00, ,0.00, ,0, ,0.9, ,8.6, ,85, ,6.2, ,1.0, ,69, ,21.9, 
80,Fresno State,San Joaquin Valley,10/12/2023,0500,285,0.00, ,0.00, ,0, ,0.9, ,8.5, ,85, ,6.1, ,1.2, ,88, ,21.8, 
80,Fresno State,San Joaquin Valley,10/12/2023,0600,285,0.00, ,0.00, ,1, ,0.9, ,8.2, ,86, ,5.9, ,0.7, ,118, ,21.7, 
80,Fresno State,San Joaquin Valley,10/12/2023,0700,285,0.01, ,0.00, ,61, ,1.0, ,9.4, ,82, ,6.5, ,1.4, ,106, ,21.6, 
80,Fresno State,San Joaquin Valley,10/12/2023,0800,285,0.11, ,0.00, ,245, ,1.0, ,13.2, ,67, ,7.3, ,1.5, ,130, ,21.5, 
80,Fresno State,San Joaquin Valley,10/12/2023,0900,285,0.25, ,0.00, ,439, ,1.0, ,15.9, ,56, ,7.1, ,1.9, ,145, ,21.3, 
80,Fresno State,San Joaquin Valley,10/12/2023,1000,285,0.38, ,0.00, ,595, ,1.0, ,18.1, ,48, ,6.9, ,2.7, ,172, ,21.2, 
80,Fresno State,San Joaquin Valley,10/12/2023,1100,285,0.45, ,0.00, ,694, ,1.0, ,19.6, ,46, ,7.6, ,2.4, ,163, ,21.2, 
80,Fresno State,San Joaquin Valley,10/12/2023,1200,285,0.51, ,0.00, ,731, ,1.1, ,21.1, ,43, ,8.1, ,2.6, ,156, ,21.1, 
80,Fresno State,San Joaquin Valley,10/12/2023,1300,285,0.50, ,0.00, ,715, ,1.1, ,22.4, ,41, ,8.7, ,2.1, ,167, ,21.2, 
80,Fresno State,San Joaquin Valley,10/12/2023,1400,285,0.46, ,0.00, ,640, ,1.1, ,23.7, ,39, ,8.8, ,2.2, ,136, ,21.5, 
80,Fresno State,San Joaquin Valley,10/12/2023,1500,285,0.36, ,0.00, ,505, ,1.1, ,24.4, ,37, ,8.7, ,1.9, ,138, ,21.7, 
80,Fresno State,San Joaquin Valley,10/12/2023,1600,285,0.23, ,0.00, ,328, ,1.1, ,24.7, ,36, ,8.7, ,1.6, ,280, ,22.0, 
80,Fresno State,San Joaquin Valley,10/12/2023,1700,285,0.07, ,0.00, ,105, ,1.1, ,24.6, ,36, ,8.5, ,0.8, ,249, ,22.3, 
80,Fresno State,San Joaquin Valley,10/12/2023,1800,285,0.04, ,0.00, ,9, ,1.3, ,20.7, ,52, ,10.5, ,0.9, ,331, ,22.7, 
80,Fresno State,San Joaquin Valley,10/12/2023,1900,285,0.02, ,0.00, ,1, ,1.2, ,18.2, ,56, ,9.3, ,0.9, ,196, ,23.1, 
80,Fresno State,San Joaquin Valley,10/12/2023,2000,285,0.01, ,0.00, ,1, ,1.3, ,16.1, ,70, ,10.6, ,1.0, ,304, ,23.2, 
80,Fresno State,San Joaquin Valley,10/12/2023,2100,285,0.00, ,0.00, ,1, ,1.3, ,15.1, ,78, ,11.2, ,0.5, ,332, ,23.1, 
80,Fresno State,San Joaquin Valley,10/12/2023,2200,285,0.00, ,0.00, ,1, ,1.3, ,13.6, ,81, ,10.5, ,0.7, ,20, ,22.9, 
80,Fresno State,San Joaquin Valley,10/12/2023,2300,285,0.00, ,0.00, ,0, ,1.2, ,12.8, ,82, ,9.8, ,0.6, ,85, ,22.6, 
80,Fresno State,San Joaquin Valley,10/12/2023,2400,285,0.00, ,0.00, ,0, ,1.2, ,12.3, ,83, ,9.5, ,0.8, ,40, ,22.3, 
80,Fresno State,San Joaquin Valley,10/13/2023,0100,286,0.00, ,0.00, ,0, ,1.1, ,11.3, ,86, ,8.9, ,0.8, ,46, ,22.0, 
80,Fresno State,San Joaquin Valley,10/13/2023,0200,286,0.00, ,0.00, ,0, ,1.1, ,11.0, ,86, ,8.6, ,0.9, ,43, ,21.7, 
80,Fresno State,San Joaquin Valley,10/13/2023,0300,286,0.00, ,0.00, ,0, ,1.1, ,11.1, ,80, ,7.8, ,1.1, ,82, ,21.5, 
80,Fresno State,San Joaquin Valley,10/13/2023,0400,286,0.00, ,0.00, ,0, ,1.1, ,10.2, ,84, ,7.7, ,0.8, ,51, ,21.3, 
80,Fresno State,San Joaquin Valley,10/13/2023,0500,286,0.00, ,0.00, ,0, ,1.1, ,9.8, ,88, ,7.9, ,0.8, ,338, ,21.1, 
80,Fresno State,San Joaquin Valley,10/13/2023,0600,286,0.00, ,0.00, ,1, ,1.0, ,9.8, ,86, ,7.6, ,0.9, ,52, ,20.8, 
80,Fresno State,San Joaquin Valley,10/13/2023,0700,286,0.01, ,0.00, ,43, ,1.1, ,10.2, ,87, ,8.1, ,0.7, ,329, ,20.6, 
80,Fresno State,San Joaquin Valley,10/13/2023,0800,286,0.06, ,0.00, ,152, ,1.2, ,13.9, ,75, ,9.5, ,0.7, ,82, ,20.4, 
80,Fresno State,San Joaquin Valley,10/13/2023,0900,286,0.19, ,0.00, ,327, ,1.1, ,17.9, ,55, ,8.7, ,1.5, ,125, ,20.2, 
80,Fresno State,San Joaquin Valley,10/13/2023,1000,286,0.34, ,0.00, ,498, ,1.1, ,20.4, ,46, ,8.3, ,2.1, ,179, ,20.0, 
80,Fresno State,San Joaquin Valley,10/13/2023,1100,286,0.48, ,0.00, ,666, ,1.2, ,22.8, ,43, ,9.7, ,2.6, ,187, ,19.8, 
80,Fresno State,San Joaquin Valley,10/13/2023,1200,286,0.55, ,0.00, ,730, ,1.2, ,24.6, ,40, ,10.0, ,2.9, ,192, ,19.7, 
80,Fresno State,San Joaquin Valley,10/13/2023,1300,286,0.54, ,0.00, ,698, ,1.2, ,26.3, ,35, ,9.6, ,2.4, ,196, ,19.7, 
80,Fresno State,San Joaquin Valley,10/13/2023,1400,286,0.50, ,0.00, ,630, ,1.1, ,27.2, ,31, ,8.4, ,2.5, ,164, ,19.8, 
80,Fresno State,San Joaquin Valley,10/13/2023,1500,286,0.32, ,0.00, ,408, ,1.1, ,27.6, ,29, ,7.9, ,1.8, ,168, ,19.9, 
80,Fresno State,San Joaquin Valley,10/13/2023,1600,286,0.26, ,0.00, ,328, ,1.0, ,27.9, ,27, ,7.3, ,1.9, ,154, ,20.1, 
80,Fresno State,San Joaquin Valley,10/13/2023,1700,286,0.11, ,0.00, ,103, ,1.1, ,26.0, ,31, ,7.8, ,1.8, ,134, ,20.3, 
80,Fresno State,San Joaquin Valley,10/13/2023,1800,286,0.04, ,0.00, ,5, ,1.2, ,21.0, ,47, ,9.2, ,1.2, ,77, ,20.5, 
80,Fresno State,San Joaquin Valley,10/13/2023,1900,286,0.01, ,0.00, ,0, ,1.3, ,17.8, ,63, ,10.7, ,0.8, ,317, ,20.6, 
80,Fresno State,San Joaquin Valley,10/13/2023,2000,286,0.01, ,0.00, ,1, ,1.3, ,16.1, ,69, ,10.4, ,0.7, ,17, ,20.7, 
80,Fresno State,San Joaquin Valley,10/13/2023,2100,286,0.00, ,0.00, ,1, ,1.3, ,15.2, ,75, ,10.8, ,0.9, ,78, ,20.7, 
80,Fresno State,San Joaquin Valley,10/13/2023,2200,286,0.01, ,0.00, ,0, ,1.2, ,15.1, ,71, ,9.8, ,1.0, ,90, ,20.7, 
80,Fresno State,San Joaquin Valley,10/13/2023,2300,286,0.02, ,0.00, ,0, ,1.1, ,15.8, ,59, ,7.7, ,1.3, ,119, ,20.6, 
80,Fresno State,San Joaquin Valley,10/13/2023,2400,286,0.00, ,0.00, ,1, ,1.1, ,12.2, ,75, ,7.9, ,1.1, ,44, ,20.5, 
80,Fresno State,San Joaquin Valley,10/14/2023,0100,287,0.00, ,0.00, ,0, ,1.0, ,11.9, ,75, ,7.6, ,0.8, ,332, ,20.4, 
80,Fresno State,San Joaquin Valley,10/14/2023,0200,287,0.00, ,0.00, ,0, ,1.1, ,11.0, ,81, ,7.9, ,0.6, ,319, ,20.3, 
80,Fresno State,San Joaquin Valley,10/14/2023,0300,287,0.00, ,0.00, ,0, ,1.1, ,10.9, ,82, ,8.0, ,0.7, ,36, ,20.3, 
80,Fresno State,San Joaquin Valley,10/14/2023,0400,287,0.00, ,0.00, ,0, ,1.0, ,10.6, ,82, ,7.6, ,1.0, ,55, ,20.2, 
80,Fresno State,San Joaquin Valley,10/14/2023,0500,287,0.00, ,0.00, ,0, ,1.0, ,10.1, ,84, ,7.5, ,0.8, ,58, ,20.1, 
80,Fresno State,San Joaquin Valley,10/14/2023,0600,287,0.00, ,0.00, ,1, ,1.0, ,10.0, ,81, ,6.9, ,1.0, ,349, ,20.0, 
80,Fresno State,San Joaquin Valley,10/14/2023,0700,287,0.01, ,0.00, ,52, ,1.1, ,10.9, ,81, ,7.8, ,0.9, ,7, ,19.9, 
80,Fresno State,San Joaquin Valley,10/14/2023,0800,287,0.08, ,0.00, ,166, ,1.2, ,15.1, ,67, ,9.1, ,1.0, ,88, ,19.8, 
80,Fresno State,San Joaquin Valley,10/14/2023,0900,287,0.07, ,0.00, ,147, ,1.1, ,16.5, ,58, ,8.2, ,0.6, ,98, ,19.7, 
80,Fresno State,San Joaquin Valley,10/14/2023,1000,287,0.33, ,0.00, ,523, ,1.0, ,19.7, ,44, ,7.1, ,1.1, ,170, ,19.6, 
80,Fresno State,San Joaquin Valley,10/14/2023,1100,287,0.46, ,0.00, ,675, ,1.0, ,22.9, ,36, ,7.1, ,1.6, ,183, ,19.6, 
80,Fresno State,San Joaquin Valley,10/14/2023,1200,287,0.51, ,0.00, ,716, ,1.1, ,24.8, ,34, ,7.8, ,1.6, ,232, ,19.5, 
80,Fresno State,San Joaquin Valley,10/14/2023,1300,287,0.53, ,0.00, ,695, ,1.1, ,26.6, ,30, ,7.7, ,2.0, ,229, ,19.5, 
80,Fresno State,San Joaquin Valley,10/14/2023,1400,287,0.48, ,0.00, ,616, ,1.0, ,27.7, ,28, ,7.4, ,2.0, ,221, ,19.6, 
